,UserId,Attraction,Rating
757,22836,Uluwatu Temple,5
759,26333,Uluwatu Temple,3
760,27603,Uluwatu Temple,4
761,28173,Uluwatu Temple,5
762,28416,Uluwatu Temple,5
763,32741,Uluwatu Temple,5
764,36186,Uluwatu Temple,5
765,36976,Uluwatu Temple,4
766,37882,Uluwatu Temple,3
767,39315,Uluwatu Temple,5
768,44312,Uluwatu Temple,5
769,47630,Uluwatu Temple,5
770,48811,Uluwatu Temple,5
771,49915,Uluwatu Temple,5
772,61724,Uluwatu Temple,5
773,65162,Uluwatu Temple,5
774,66507,Uluwatu Temple,4
775,66622,Uluwatu Temple,5
776,69905,Uluwatu Temple,5
777,70663,Uluwatu Temple,4
778,79494,Uluwatu Temple,5
779,79600,Uluwatu Temple,4
780,80040,Uluwatu Temple,4
782,84614,Uluwatu Temple,4
783,87237,Uluwatu Temple,5
784,87411,Uluwatu Temple,5
785,2326,Uluwatu Temple,5
786,7609,Uluwatu Temple,4
787,13491,Uluwatu Temple,5
788,16590,Uluwatu Temple,4
789,16631,Uluwatu Temple,5
790,26333,Uluwatu Temple,4
791,27599,Uluwatu Temple,4
792,31136,Uluwatu Temple,4
793,35292,Uluwatu Temple,4
794,36588,Uluwatu Temple,4
795,41754,Uluwatu Temple,3
796,45494,Uluwatu Temple,3
797,49853,Uluwatu Temple,4
798,51396,Uluwatu Temple,5
799,52857,Uluwatu Temple,5
800,54159,Uluwatu Temple,5
801,59180,Uluwatu Temple,4
802,59247,Uluwatu Temple,4
803,67588,Uluwatu Temple,4
804,78554,Uluwatu Temple,5
805,78755,Uluwatu Temple,4
806,83466,Uluwatu Temple,4
807,87208,Uluwatu Temple,5
808,16,Uluwatu Temple,5
809,4596,Uluwatu Temple,3
811,31859,Uluwatu Temple,5
812,44270,Uluwatu Temple,4
813,52933,Uluwatu Temple,5
814,56308,Uluwatu Temple,5
815,78480,Uluwatu Temple,4
816,45325,Uluwatu Temple,5
817,62293,Uluwatu Temple,5
818,69183,Uluwatu Temple,5
819,70787,Uluwatu Temple,5
820,8797,Waterbom Bali,5
822,15603,Waterbom Bali,5
823,20183,Waterbom Bali,5
824,23989,Waterbom Bali,4
825,26333,Waterbom Bali,5
826,26962,Waterbom Bali,5
827,27781,Waterbom Bali,4
828,29753,Waterbom Bali,5
829,32021,Waterbom Bali,5
830,32446,Waterbom Bali,4
831,34644,Waterbom Bali,4
832,37992,Waterbom Bali,3
833,41119,Waterbom Bali,5
835,42044,Waterbom Bali,4
836,70885,Waterbom Bali,5
837,72151,Waterbom Bali,5
838,80975,Waterbom Bali,4
839,83466,Waterbom Bali,5
840,85739,Waterbom Bali,5
841,7495,Waterbom Bali,4
842,9330,Waterbom Bali,4
843,11706,Waterbom Bali,5
844,12843,Waterbom Bali,4
845,12903,Waterbom Bali,4
846,15307,Waterbom Bali,5
847,15370,Waterbom Bali,4
849,15685,Waterbom Bali,4
850,15982,Waterbom Bali,5
851,17792,Waterbom Bali,5
854,31343,Waterbom Bali,5
855,35415,Waterbom Bali,5
856,37363,Waterbom Bali,5
857,39237,Waterbom Bali,4
858,39556,Waterbom Bali,5
859,40601,Waterbom Bali,5
860,43016,Waterbom Bali,5
861,44270,Waterbom Bali,5
862,51836,Waterbom Bali,4
863,52857,Waterbom Bali,4
864,54740,Waterbom Bali,5
865,56379,Waterbom Bali,4
866,57049,Waterbom Bali,5
867,60371,Waterbom Bali,5
869,62275,Waterbom Bali,4
870,66293,Waterbom Bali,5
871,69109,Waterbom Bali,5
872,69204,Waterbom Bali,5
873,70663,Waterbom Bali,5
874,71454,Waterbom Bali,5
875,75660,Waterbom Bali,5
876,77819,Waterbom Bali,4
877,77948,Waterbom Bali,5
878,78505,Waterbom Bali,5
879,83765,Waterbom Bali,5
881,86093,Waterbom Bali,4
882,86909,Waterbom Bali,4
883,86992,Waterbom Bali,5
884,16,Waterbom Bali,5
886,3719,Waterbom Bali,5
887,12835,Waterbom Bali,5
888,14968,Waterbom Bali,5
889,16592,Waterbom Bali,3
890,27558,Waterbom Bali,5
891,50612,Waterbom Bali,5
892,60549,Waterbom Bali,5
893,69070,Waterbom Bali,5
894,87022,Waterbom Bali,4
895,87157,Waterbom Bali,5
896,87596,Waterbom Bali,5
897,15773,Waterbom Bali,1
898,38049,Waterbom Bali,5
899,62738,Waterbom Bali,4
900,85970,Waterbom Bali,4
901,52857,Waterbom Bali,5
902,60912,Waterbom Bali,5
903,683,Ullen Sentalu Museum,5
906,11266,Ullen Sentalu Museum,5
907,15466,Ullen Sentalu Museum,3
908,19253,Ullen Sentalu Museum,5
909,21411,Ullen Sentalu Museum,4
911,31082,Ullen Sentalu Museum,4
912,33955,Ullen Sentalu Museum,4
913,33955,Ullen Sentalu Museum,5
914,35077,Ullen Sentalu Museum,3
915,50087,Ullen Sentalu Museum,4
916,56057,Ullen Sentalu Museum,5
919,59258,Ullen Sentalu Museum,5
920,80740,Ullen Sentalu Museum,4
921,80740,Ullen Sentalu Museum,3
922,82023,Ullen Sentalu Museum,5
923,83310,Ullen Sentalu Museum,5
924,87208,Ullen Sentalu Museum,4
925,15248,Ullen Sentalu Museum,5
926,15370,Ullen Sentalu Museum,5
928,15487,Ullen Sentalu Museum,3
929,17598,Ullen Sentalu Museum,4
930,20446,Ullen Sentalu Museum,4
931,20650,Ullen Sentalu Museum,5
932,20650,Ullen Sentalu Museum,4
934,28069,Ullen Sentalu Museum,5
935,31421,Ullen Sentalu Museum,4
936,32159,Ullen Sentalu Museum,5
937,47104,Ullen Sentalu Museum,5
938,52330,Ullen Sentalu Museum,5
939,72306,Ullen Sentalu Museum,3
940,80174,Ullen Sentalu Museum,4
942,3387,Ullen Sentalu Museum,3
943,3387,Ullen Sentalu Museum,5
946,3387,Ullen Sentalu Museum,4
949,10198,Ullen Sentalu Museum,5
950,14813,Ullen Sentalu Museum,5
951,20999,Ullen Sentalu Museum,4
953,27883,Ullen Sentalu Museum,5
954,27883,Ullen Sentalu Museum,4
955,31421,Ullen Sentalu Museum,5
956,31496,Ullen Sentalu Museum,5
957,31496,Ullen Sentalu Museum,4
960,34758,Ullen Sentalu Museum,4
961,34758,Ullen Sentalu Museum,5
964,56311,Ullen Sentalu Museum,5
966,57758,Ullen Sentalu Museum,5
967,59324,Ullen Sentalu Museum,5
968,65693,Ullen Sentalu Museum,5
970,65693,Ullen Sentalu Museum,4
972,72306,Ullen Sentalu Museum,5
974,83316,Ullen Sentalu Museum,4
975,83316,Ullen Sentalu Museum,2
976,83316,Ullen Sentalu Museum,5
977,83316,Ullen Sentalu Museum,3
978,15466,Ullen Sentalu Museum,4
979,16782,Ullen Sentalu Museum,4
980,16782,Ullen Sentalu Museum,3
982,68518,Ullen Sentalu Museum,4
983,84651,Ullen Sentalu Museum,5
984,16671,Ullen Sentalu Museum,4
985,25826,Ullen Sentalu Museum,5
987,31082,Ullen Sentalu Museum,3
988,32679,Ullen Sentalu Museum,5
989,32679,Ullen Sentalu Museum,4
990,69196,Ullen Sentalu Museum,5
992,87208,Ullen Sentalu Museum,5
993,4786,Merapi Volcano,4
994,4786,Merapi Volcano,5
996,15281,Merapi Volcano,5
998,15281,Merapi Volcano,4
1000,15281,Merapi Volcano,3
1001,23156,Merapi Volcano,5
1003,23156,Merapi Volcano,4
1004,25963,Merapi Volcano,4
1010,25963,Merapi Volcano,5
1014,32078,Merapi Volcano,5
1015,32210,Merapi Volcano,4
1016,38807,Merapi Volcano,5
1019,38807,Merapi Volcano,4
1023,39351,Merapi Volcano,2
1024,39351,Merapi Volcano,4
1025,45494,Merapi Volcano,5
1026,45494,Merapi Volcano,4
1028,45942,Merapi Volcano,5
1029,70663,Merapi Volcano,4
1030,72151,Merapi Volcano,4
1031,83466,Merapi Volcano,5
1033,83466,Merapi Volcano,3
1034,83466,Merapi Volcano,4
1049,83616,Merapi Volcano,5
1050,83616,Merapi Volcano,4
1051,86609,Merapi Volcano,5
1052,6202,Merapi Volcano,5
1053,10225,Merapi Volcano,4
1054,10225,Merapi Volcano,3
1062,23228,Merapi Volcano,4
1063,25808,Merapi Volcano,5
1069,33895,Merapi Volcano,5
1071,45942,Merapi Volcano,2
1072,60371,Merapi Volcano,4
1073,60371,Merapi Volcano,3
1074,60371,Merapi Volcano,2
1075,60371,Merapi Volcano,5
1076,60782,Merapi Volcano,4
1077,62293,Merapi Volcano,5
1078,62293,Merapi Volcano,4
1079,70584,Merapi Volcano,4
1083,70663,Merapi Volcano,3
1102,4968,Merapi Volcano,4
1103,41165,Merapi Volcano,5
1104,41165,Merapi Volcano,4
1106,83466,Merapi Volcano,2
1109,6202,Merapi Volcano,3
1111,72151,Merapi Volcano,3
1114,32078,Merapi Volcano,1
1119,3840,Mount Semeru Volcano,4
1120,13785,Mount Semeru Volcano,5
1121,21411,Mount Semeru Volcano,5
1122,26986,Mount Semeru Volcano,5
1123,32200,Mount Semeru Volcano,5
1124,32210,Mount Semeru Volcano,4
1125,49243,Mount Semeru Volcano,5
1126,68231,Mount Semeru Volcano,4
1127,83088,Mount Semeru Volcano,5
1128,56726,Mount Semeru Volcano,5
1129,69196,Mount Semeru Volcano,5
1130,23267,Mount Semeru Volcano,5
1131,13279,Malioboro Road,5
1132,20054,Malioboro Road,2
1133,23514,Malioboro Road,2
1134,23514,Malioboro Road,5
1135,32746,Malioboro Road,3
1136,40755,Malioboro Road,4
1139,40755,Malioboro Road,5
1140,40755,Malioboro Road,3
1141,43882,Malioboro Road,5
1143,51042,Malioboro Road,3
1144,70810,Malioboro Road,5
1145,10581,Malioboro Road,5
1148,10838,Malioboro Road,5
1149,10838,Malioboro Road,4
1151,19521,Malioboro Road,4
1154,20054,Malioboro Road,3
1156,23393,Malioboro Road,4
1157,27603,Malioboro Road,4
1158,27603,Malioboro Road,3
1159,30420,Malioboro Road,5
1161,32320,Malioboro Road,5
1163,36524,Malioboro Road,5
1165,69086,Malioboro Road,4
1166,80389,Malioboro Road,4
1167,80389,Malioboro Road,3
1172,79617,Malioboro Road,3
1175,80389,Malioboro Road,5
1176,8284,Malioboro Road,2
1177,8284,Malioboro Road,4
1178,8284,Malioboro Road,3
1181,30420,Malioboro Road,4
1184,56308,Malioboro Road,4
1187,56308,Malioboro Road,5
1188,57277,Malioboro Road,3
1189,57277,Malioboro Road,4
1191,61552,Malioboro Road,3
1192,67479,Malioboro Road,5
1193,87556,Malioboro Road,4
1195,87556,Malioboro Road,3
1199,69183,Malioboro Road,5
1201,69183,Malioboro Road,4
1203,15252,Ramayana Ballet at Prambanan,4
1204,15252,Ramayana Ballet at Prambanan,5
1206,68937,Ramayana Ballet at Prambanan,5
1207,71089,Ramayana Ballet at Prambanan,5
1208,71089,Ramayana Ballet at Prambanan,4
1210,86398,Ramayana Ballet at Prambanan,5
1211,14034,Ramayana Ballet at Prambanan,5
1214,28176,Ramayana Ballet at Prambanan,5
1215,32200,Ramayana Ballet at Prambanan,5
1217,17618,Yogyakarta Palace,4
1220,40409,Yogyakarta Palace,4
1222,86877,Yogyakarta Palace,2
1223,20514,Yogyakarta Palace,4
1224,20887,Yogyakarta Palace,3
1225,20887,Yogyakarta Palace,5
1226,28416,Yogyakarta Palace,5
1227,28416,Yogyakarta Palace,4
1228,79742,Yogyakarta Palace,5
1229,137,Yogyakarta Palace,3
1230,19621,Yogyakarta Palace,5
1231,56655,Yogyakarta Palace,4
1233,56655,Yogyakarta Palace,3
1234,66628,Yogyakarta Palace,2
1235,66628,Yogyakarta Palace,4
1236,79620,Yogyakarta Palace,4
1238,86877,Yogyakarta Palace,3
1240,68765,Yogyakarta Palace,5
1244,23369,Jodipan Colorful Village,5
1245,40409,Jodipan Colorful Village,4
1246,36820,Jodipan Colorful Village,5
1247,59026,Jodipan Colorful Village,4
1248,68765,Jodipan Colorful Village,5
1249,32679,Jodipan Colorful Village,5
1250,73189,Khayangan Reflexology & Massage,4
1251,80803,Khayangan Reflexology & Massage,4
1252,9723,Khayangan Reflexology & Massage,3
1253,32200,Khayangan Reflexology & Massage,5
1254,87450,Khayangan Reflexology & Massage,4
1255,69192,Sewu Temple,5
1256,37885,Sewu Temple,4
1257,37885,Sewu Temple,5
1260,10607,Ratu Boko Temple,4
1261,13264,Ratu Boko Temple,4
1262,13785,Ratu Boko Temple,5
1264,74605,Ratu Boko Temple,4
1265,10607,Ratu Boko Temple,5
1267,19658,Ratu Boko Temple,3
1268,32711,Ratu Boko Temple,3
1269,32711,Ratu Boko Temple,4
1271,36884,Ratu Boko Temple,3
1272,49915,Ratu Boko Temple,4
1274,72304,Ratu Boko Temple,4
1275,72304,Ratu Boko Temple,5
1276,79494,Ratu Boko Temple,5
1278,54273,Ratu Boko Temple,4
1279,67040,Ratu Boko Temple,4
1282,67040,Ratu Boko Temple,3
1283,77507,Ratu Boko Temple,5
1287,77507,Ratu Boko Temple,4
1289,32409,Jomblang Cave,5
1290,57049,Jomblang Cave,4
1291,18745,Jomblang Cave,4
1292,13785,Museum Malang Tempo Doeloe,4
1293,16489,Museum Malang Tempo Doeloe,4
1294,35077,Museum Malang Tempo Doeloe,5
1295,39790,Museum Malang Tempo Doeloe,5
1296,74439,Museum Malang Tempo Doeloe,4
1297,87463,Museum Malang Tempo Doeloe,3
1298,68920,Museum Malang Tempo Doeloe,3
1299,65,Sacred Monkey Forest Sanctuary,5
1300,129,Sacred Monkey Forest Sanctuary,4
1301,61973,Sacred Monkey Forest Sanctuary,5
1302,70940,Sacred Monkey Forest Sanctuary,4
1303,80125,Sacred Monkey Forest Sanctuary,4
1304,3609,Sacred Monkey Forest Sanctuary,5
1305,12686,Sacred Monkey Forest Sanctuary,5
1306,38182,Sacred Monkey Forest Sanctuary,5
1307,40251,Sacred Monkey Forest Sanctuary,5
1308,85702,Sacred Monkey Forest Sanctuary,4
1309,18369,Sacred Monkey Forest Sanctuary,5
1310,20367,Sacred Monkey Forest Sanctuary,5
1311,24721,Sacred Monkey Forest Sanctuary,5
1312,25843,Sacred Monkey Forest Sanctuary,4
1313,27170,Sacred Monkey Forest Sanctuary,5
1314,29627,Sacred Monkey Forest Sanctuary,4
1315,76734,Sacred Monkey Forest Sanctuary,3
1316,77469,Sacred Monkey Forest Sanctuary,5
1317,79201,Sacred Monkey Forest Sanctuary,5
1318,83357,Sacred Monkey Forest Sanctuary,4
1319,129,Tegalalang Rice Terrace,5
1320,70940,Tegalalang Rice Terrace,3
1321,12686,Tegalalang Rice Terrace,4
1322,38182,Tegalalang Rice Terrace,5
1323,79328,Tegalalang Rice Terrace,5
1324,85702,Tegalalang Rice Terrace,4
1325,70940,Tegenungan Waterfall,4
1326,12686,Tegenungan Waterfall,3
1327,30418,Tegenungan Waterfall,4
1328,62466,Tegenungan Waterfall,4
1330,27166,Sanur Beach,5
1331,58238,Sanur Beach,3
1332,62466,Tanah Lot Temple,3
1333,23687,Uluwatu Temple,3
1334,5419,Uluwatu Temple,5
1335,70940,Waterbom Bali,5
1336,42074,Waterbom Bali,5
1337,42074,Waterbom Bali,4
1338,13414,Waterbom Bali,4
1339,183,Sacred Monkey Forest Sanctuary,4
1340,28546,Sacred Monkey Forest Sanctuary,4
1341,39719,Sacred Monkey Forest Sanctuary,5
1342,183,Tegalalang Rice Terrace,5
1343,183,Nusa Dua Beach,5
1344,27139,Nusa Dua Beach,4
1345,27139,Seminyak Beach,4
1346,28546,Tanah Lot Temple,2
1347,46944,Waterbom Bali,5
1348,190,Sacred Monkey Forest Sanctuary,5
1349,12527,Sacred Monkey Forest Sanctuary,5
1350,64200,Sacred Monkey Forest Sanctuary,5
1351,15063,Sacred Monkey Forest Sanctuary,5
1352,28871,Sacred Monkey Forest Sanctuary,5
1353,43131,Sacred Monkey Forest Sanctuary,5
1354,50641,Sacred Monkey Forest Sanctuary,5
1355,66262,Sacred Monkey Forest Sanctuary,4
1356,68600,Sacred Monkey Forest Sanctuary,3
1357,19983,Tegalalang Rice Terrace,5
1358,1114,Tegalalang Rice Terrace,3
1359,15063,Tegalalang Rice Terrace,4
1360,28871,Tegalalang Rice Terrace,3
1361,12293,Tegalalang Rice Terrace,3
1362,28871,Tegenungan Waterfall,4
1363,11161,Nusa Dua Beach,4
1364,17596,Nusa Dua Beach,5
1365,54220,Nusa Dua Beach,4
1366,69354,Kuta Beach - Bali,3
1367,70555,Kuta Beach - Bali,5
1368,64200,Sanur Beach,5
1369,11961,Sanur Beach,4
1370,65419,Seminyak Beach,3
1371,13793,Tanah Lot Temple,3
1372,28871,Tanah Lot Temple,5
1373,1114,Yogyakarta Palace,4
1375,1114,Yogyakarta Palace,3
1376,274,Sacred Monkey Forest Sanctuary,5
1377,82663,Sacred Monkey Forest Sanctuary,5
1378,21012,Sacred Monkey Forest Sanctuary,5
1379,274,Tegalalang Rice Terrace,5
1380,44424,Tegalalang Rice Terrace,4
1381,328,Sacred Monkey Forest Sanctuary,5
1382,16771,Sacred Monkey Forest Sanctuary,4
1384,16771,Tegalalang Rice Terrace,5
1385,26775,Kuta Beach - Bali,4
1386,26775,Tanah Lot Temple,5
1387,339,Sacred Monkey Forest Sanctuary,4
1388,5189,Sacred Monkey Forest Sanctuary,3
1389,9956,Sacred Monkey Forest Sanctuary,5
1390,23938,Sacred Monkey Forest Sanctuary,3
1391,24841,Sacred Monkey Forest Sanctuary,5
1392,55446,Sacred Monkey Forest Sanctuary,3
1393,56561,Sacred Monkey Forest Sanctuary,3
1394,63395,Sacred Monkey Forest Sanctuary,5
1395,73896,Sacred Monkey Forest Sanctuary,5
1397,4955,Sacred Monkey Forest Sanctuary,5
1398,50268,Sacred Monkey Forest Sanctuary,5
1399,53040,Sacred Monkey Forest Sanctuary,4
1400,79199,Sacred Monkey Forest Sanctuary,4
1401,103,Sacred Monkey Forest Sanctuary,4
1402,2896,Sacred Monkey Forest Sanctuary,4
1403,8104,Sacred Monkey Forest Sanctuary,4
1404,8755,Sacred Monkey Forest Sanctuary,5
1405,20239,Sacred Monkey Forest Sanctuary,3
1406,21183,Sacred Monkey Forest Sanctuary,5
1407,23602,Sacred Monkey Forest Sanctuary,5
1408,29676,Sacred Monkey Forest Sanctuary,4
1410,38669,Sacred Monkey Forest Sanctuary,5
1411,38877,Sacred Monkey Forest Sanctuary,4
1412,49540,Sacred Monkey Forest Sanctuary,5
1414,51833,Sacred Monkey Forest Sanctuary,4
1416,61094,Sacred Monkey Forest Sanctuary,5
1417,61329,Sacred Monkey Forest Sanctuary,5
1418,61849,Sacred Monkey Forest Sanctuary,4
1419,65619,Sacred Monkey Forest Sanctuary,5
1420,66934,Sacred Monkey Forest Sanctuary,5
1421,75547,Sacred Monkey Forest Sanctuary,5
1422,76589,Sacred Monkey Forest Sanctuary,4
1423,41258,Sacred Monkey Forest Sanctuary,5
1424,4182,Tegalalang Rice Terrace,4
1425,9956,Tegalalang Rice Terrace,5
1426,36503,Tegalalang Rice Terrace,4
1427,63395,Tegalalang Rice Terrace,5
1428,73896,Tegalalang Rice Terrace,5
1429,27178,Tegalalang Rice Terrace,4
1430,54456,Tegalalang Rice Terrace,5
1432,57197,Tegalalang Rice Terrace,5
1433,69963,Tegalalang Rice Terrace,4
1434,21183,Tegalalang Rice Terrace,5
1435,29676,Tegalalang Rice Terrace,4
1436,41576,Tegalalang Rice Terrace,3
1437,51833,Tegalalang Rice Terrace,5
1438,61329,Tegalalang Rice Terrace,5
1439,65619,Tegalalang Rice Terrace,2
1440,74201,Tegalalang Rice Terrace,5
1441,77711,Tegalalang Rice Terrace,5
1442,41258,Tegalalang Rice Terrace,4
1443,55446,Tegalalang Rice Terrace,3
1444,339,Tegenungan Waterfall,3
1445,55446,Tegenungan Waterfall,4
1446,56561,Tegenungan Waterfall,4
1447,19702,Tegenungan Waterfall,4
1448,42479,Tegenungan Waterfall,3
1449,53040,Tegenungan Waterfall,4
1450,8755,Tegenungan Waterfall,3
1451,29676,Tegenungan Waterfall,2
1452,51785,Tegenungan Waterfall,2
1453,61329,Tegenungan Waterfall,5
1454,65619,Tegenungan Waterfall,4
1455,6229,Nusa Dua Beach,4
1456,30650,Nusa Dua Beach,4
1457,20709,Nusa Dua Beach,5
1458,34172,Nusa Dua Beach,5
1459,339,Kuta Beach - Bali,3
1460,8755,Kuta Beach - Bali,5
1461,14991,Kuta Beach - Bali,2
1462,30650,Kuta Beach - Bali,4
1463,50268,Kuta Beach - Bali,1
1464,103,Kuta Beach - Bali,5
1465,7738,Kuta Beach - Bali,2
1466,61329,Kuta Beach - Bali,4
1467,79199,Kuta Beach - Bali,5
1468,41258,Kuta Beach - Bali,1
1469,53941,Sanur Beach,2
1470,2636,Sanur Beach,5
1471,19702,Sanur Beach,4
1472,78369,Sanur Beach,3
1473,339,Seminyak Beach,5
1475,41319,Seminyak Beach,5
1476,42479,Seminyak Beach,2
1477,53080,Seminyak Beach,5
1478,2896,Seminyak Beach,4
1479,34172,Seminyak Beach,2
1480,54492,Seminyak Beach,3
1481,41258,Seminyak Beach,1
1482,22711,Tanah Lot Temple,5
1483,29676,Tanah Lot Temple,5
1484,59259,Tanah Lot Temple,4
1485,9956,Uluwatu Temple,4
1486,33630,Uluwatu Temple,4
1487,20239,Uluwatu Temple,3
1488,29676,Uluwatu Temple,5
1489,51302,Uluwatu Temple,5
1490,55199,Waterbom Bali,5
1491,57197,Waterbom Bali,5
1492,7182,Waterbom Bali,5
1493,42479,Waterbom Bali,4
1494,53966,Waterbom Bali,5
1495,79199,Waterbom Bali,5
1496,103,Waterbom Bali,5
1497,7738,Waterbom Bali,5
1498,24133,Waterbom Bali,5
1499,51302,Waterbom Bali,5
1500,79113,Waterbom Bali,5
1501,340,Sacred Monkey Forest Sanctuary,4
1502,3473,Sacred Monkey Forest Sanctuary,4
1503,3829,Sacred Monkey Forest Sanctuary,4
1504,4662,Sacred Monkey Forest Sanctuary,4
1506,6053,Sacred Monkey Forest Sanctuary,5
1507,7573,Sacred Monkey Forest Sanctuary,3
1509,10821,Sacred Monkey Forest Sanctuary,5
1510,11210,Sacred Monkey Forest Sanctuary,5
1511,11558,Sacred Monkey Forest Sanctuary,4
1512,11978,Sacred Monkey Forest Sanctuary,4
1513,14953,Sacred Monkey Forest Sanctuary,4
1514,16205,Sacred Monkey Forest Sanctuary,5
1515,17456,Sacred Monkey Forest Sanctuary,4
1516,17678,Sacred Monkey Forest Sanctuary,5
1517,19987,Sacred Monkey Forest Sanctuary,1
1518,20098,Sacred Monkey Forest Sanctuary,4
1519,21902,Sacred Monkey Forest Sanctuary,5
1520,22446,Sacred Monkey Forest Sanctuary,5
1521,22953,Sacred Monkey Forest Sanctuary,4
1522,27176,Sacred Monkey Forest Sanctuary,5
1524,29406,Sacred Monkey Forest Sanctuary,5
1525,29470,Sacred Monkey Forest Sanctuary,4
1526,29811,Sacred Monkey Forest Sanctuary,5
1527,30196,Sacred Monkey Forest Sanctuary,3
1528,30348,Sacred Monkey Forest Sanctuary,5
1529,34480,Sacred Monkey Forest Sanctuary,4
1530,34894,Sacred Monkey Forest Sanctuary,2
1531,40706,Sacred Monkey Forest Sanctuary,5
1532,42387,Sacred Monkey Forest Sanctuary,3
1533,44282,Sacred Monkey Forest Sanctuary,5
1534,45103,Sacred Monkey Forest Sanctuary,5
1535,45127,Sacred Monkey Forest Sanctuary,4
1536,46984,Sacred Monkey Forest Sanctuary,5
1537,47926,Sacred Monkey Forest Sanctuary,5
1538,48178,Sacred Monkey Forest Sanctuary,5
1539,48223,Sacred Monkey Forest Sanctuary,5
1540,48644,Sacred Monkey Forest Sanctuary,5
1541,48689,Sacred Monkey Forest Sanctuary,4
1542,48737,Sacred Monkey Forest Sanctuary,5
1543,49348,Sacred Monkey Forest Sanctuary,1
1544,49730,Sacred Monkey Forest Sanctuary,2
1545,49745,Sacred Monkey Forest Sanctuary,4
1546,50661,Sacred Monkey Forest Sanctuary,3
1548,50867,Sacred Monkey Forest Sanctuary,4
1549,51567,Sacred Monkey Forest Sanctuary,5
1550,51591,Sacred Monkey Forest Sanctuary,5
1551,51797,Sacred Monkey Forest Sanctuary,4
1552,53282,Sacred Monkey Forest Sanctuary,5
1553,54764,Sacred Monkey Forest Sanctuary,4
1554,57716,Sacred Monkey Forest Sanctuary,3
1556,59802,Sacred Monkey Forest Sanctuary,5
1557,62223,Sacred Monkey Forest Sanctuary,4
1558,64077,Sacred Monkey Forest Sanctuary,5
1559,65330,Sacred Monkey Forest Sanctuary,4
1560,66664,Sacred Monkey Forest Sanctuary,2
1561,67952,Sacred Monkey Forest Sanctuary,5
1562,69925,Sacred Monkey Forest Sanctuary,5
1563,69985,Sacred Monkey Forest Sanctuary,5
1564,70336,Sacred Monkey Forest Sanctuary,3
1565,72420,Sacred Monkey Forest Sanctuary,3
1566,72830,Sacred Monkey Forest Sanctuary,5
1567,72987,Sacred Monkey Forest Sanctuary,3
1568,73672,Sacred Monkey Forest Sanctuary,5
1569,76543,Sacred Monkey Forest Sanctuary,4
1570,76968,Sacred Monkey Forest Sanctuary,5
1571,79762,Sacred Monkey Forest Sanctuary,4
1572,81275,Sacred Monkey Forest Sanctuary,4
1573,82483,Sacred Monkey Forest Sanctuary,5
1574,84033,Sacred Monkey Forest Sanctuary,4
1575,84182,Sacred Monkey Forest Sanctuary,5
1576,85237,Sacred Monkey Forest Sanctuary,5
1577,86375,Sacred Monkey Forest Sanctuary,5
